URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,has_phishing_keyword,has_risky_tld,typo_suspected,has_iframe,has_mouseover_script,redirect_count,domain_age_days,page_rank,has_ssl_certificate,dns_record_present,whois_update_days,hosting_country,ip_location_risk,click_rate,bounce_rate,avg_time_on_page,has_ip_address,url_entropy,url_has_port_number,url_is_shortened,is_phishing
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,2930,0.51,1,1,28,CN,1,0.65,0.85,218,0,3.57,0,0,0
http://secure-@pple.tk,22,0,4,0,0,1,1,0,1,1,3,269,0.2,0,1,10,FR,0,0.19,0.92,37,0,3.72,0,0,1
https://www.facebook.net,24,0,2,1,1,0,0,0,0,0,0,2568,0.53,1,1,287,IN,0,0.06,0.81,156,0,3.86,0,0,0
http://login-netflix.tk,23,0,3,0,0,1,1,0,0,1,3,15,0.01,0,1,3,FR,0,0.11,0.86,17,0,3.83,0,0,1
https://www.paypal.net,22,0,2,1,1,0,0,0,0,0,1,1197,0.76,1,1,71,RU,1,0.47,0.26,240,0,3.54,0,0,0
http://login-@m@zln.gq,22,0,5,0,0,1,1,0,1,1,1,162,0.11,0,1,21,IN,0,0.03,0.96,174,0,3.91,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,0,254,0.05,1,1,42,DE,0,0.56,0.37,273,0,3.94,0,0,0
http://update-netflix.cf,24,0,3,0,0,1,1,0,0,1,2,232,0.14,0,1,67,FR,0,0.11,0.68,41,0,3.92,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,484,0.4,1,1,73,IN,0,0.5,0.43,163,0,3.62,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,0,1,4,65,0.12,0,1,63,RU,1,0.33,0.4,258,0,3.75,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,2,2523,0.58,1,1,228,US,0,0.83,0.2,54,0,3.66,0,0,0
http://login-@m@zln.gq,22,0,5,0,0,1,1,0,1,1,1,165,0.19,0,1,100,RU,1,0.1,0.92,156,0,3.91,0,0,1
https://www.apple.net,21,0,2,1,1,0,0,0,0,0,0,3318,0.06,1,1,263,US,0,0.36,0.83,113,0,3.43,0,0,0
http://login-netflix.gq,23,0,3,0,0,1,1,0,1,1,3,58,0.08,0,1,22,IN,0,0.13,0.96,181,0,3.88,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,1,95,0.28,1,1,290,FR,0,0.14,0.44,32,0,3.56,0,0,0
http://login-micr1s1ft.xyz,26,2,3,0,0,1,1,0,0,1,3,155,0.18,0,1,91,DE,0,0.22,0.62,125,0,4.29,0,0,1
https://www.amazon.com,22,0,2,1,1,0,0,0,0,0,0,888,0.11,1,1,46,US,0,0.66,0.95,137,0,3.7,0,0,0
http://update-netflix.cf,24,0,3,0,0,1,1,0,1,1,4,11,0.38,0,1,3,US,0,0.34,0.76,176,0,3.92,0,0,0
https://www.apple.com,21,0,2,1,1,0,0,0,0,0,0,1900,0.27,1,1,103,IN,0,0.76,0.78,242,0,3.65,0,0,0
http://login-f@cebzzk.gq,24,0,4,0,0,1,1,0,0,1,5,124,0.36,0,1,20,FR,0,0.12,0.83,114,0,4.25,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,2,3229,0.71,1,1,27,FR,0,0.18,0.14,205,0,3.56,0,0,0
http://verify-@pple.gq,22,0,4,0,0,1,1,0,0,0,3,211,0.0,0,1,44,IN,0,0.38,0.59,15,0,3.97,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,0,3301,0.51,1,1,107,FR,0,0.84,0.31,256,0,3.56,0,0,0
http://secure-netflix.xyz,25,0,3,0,0,1,1,0,0,1,2,241,0.2,0,1,4,US,0,0.11,0.63,26,0,4.1,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,2,3394,0.78,1,1,159,RU,1,0.11,0.87,253,0,3.66,0,0,0
http://secure-netflix.gq,24,0,3,0,0,1,1,0,1,0,2,57,0.34,0,1,15,RU,1,0.49,0.67,184,0,4.11,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,0,332,0.66,1,1,164,CN,1,0.02,0.37,197,0,3.86,0,0,0
http://login-@m@zzn.gq,22,0,5,0,0,1,1,0,0,1,1,99,0.09,0,1,97,CN,1,0.47,0.67,118,0,3.91,0,0,1
https://www.microsoft.net,25,0,2,1,1,0,0,0,0,0,2,842,0.32,1,1,244,CN,1,0.2,0.15,119,0,3.81,0,0,0
http://secure-p@yp@l.gq,23,0,5,0,0,1,1,0,1,1,5,26,0.19,0,1,30,RU,1,0.04,0.49,44,0,3.97,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,2,3780,0.1,1,1,9,FR,0,0.02,0.52,57,0,3.79,0,0,0
http://update-@m@zzn.cf,23,0,5,0,0,1,1,0,1,1,0,277,0.05,0,0,70,IN,0,0.46,0.88,118,1,3.97,0,0,1
https://www.apple.org,21,0,2,1,1,0,0,0,0,0,1,3813,0.59,1,1,85,CN,1,0.12,0.2,244,0,3.65,0,0,0
http://secure-g11gle.gq,23,2,3,0,0,1,1,0,0,0,3,240,0.33,0,1,68,RU,1,0.1,0.48,259,0,3.85,0,0,1
https://www.facebook.co,23,0,2,1,1,0,0,0,0,0,0,1318,0.5,1,1,255,US,0,0.15,0.85,179,0,3.76,0,0,0
http://secure-micrzszft.cf,26,0,3,0,0,1,1,0,1,0,0,73,0.14,0,1,28,RU,1,0.34,0.62,107,0,3.87,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,3068,0.16,1,1,299,CN,1,0.67,0.73,48,0,3.85,0,0,0
http://verify-p@yp@l.xyz,24,0,5,0,0,1,1,0,1,0,5,83,0.05,0,1,21,FR,0,0.01,1.0,126,0,3.94,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,1,3155,0.54,1,1,124,CN,1,0.02,0.36,196,0,3.66,0,0,0
http://secure-f@ceb00k.tk,25,2,4,0,0,1,1,0,1,1,0,196,0.22,0,1,87,RU,1,0.06,0.77,107,0,3.94,0,0,1
https://www.apple.org,21,0,2,1,1,0,0,0,0,0,2,915,0.44,1,1,20,FR,0,0.61,0.58,158,0,3.65,0,0,0
http://verify-p@yp@l.tk,23,0,5,0,0,1,1,0,0,1,2,222,0.21,0,1,25,US,0,0.48,0.76,194,0,3.85,0,0,1
https://www.facebook.net,24,0,2,1,1,0,0,0,0,0,2,1154,0.04,1,1,186,DE,0,0.64,0.83,48,0,3.86,0,0,0
http://secure-micr0s0ft.ml,26,2,3,0,0,1,1,0,1,1,3,221,0.19,0,1,13,IN,0,0.44,0.45,234,0,3.98,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,1,1220,0.8,1,1,138,DE,0,0.71,0.84,192,0,3.56,0,0,0
http://secure-f@cebzzk.ml,25,0,4,0,0,1,1,0,0,1,1,271,0.3,0,1,6,CN,1,0.04,0.88,235,0,4.13,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,1,1388,0.02,1,1,172,RU,1,0.3,0.54,98,0,3.66,0,0,0
http://secure-@m@z0n.gq,23,1,5,0,0,1,1,0,0,0,2,22,0.2,0,1,41,FR,0,0.38,0.89,186,0,4.18,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,0,436,0.88,1,1,15,CN,1,0.72,0.39,102,0,3.94,0,0,0
http://update-netflix.cf,24,0,3,0,0,1,1,0,1,0,2,234,0.16,0,1,71,FR,0,0.16,0.7,283,0,3.92,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,2,2093,0.16,1,1,118,DE,0,0.78,0.72,290,0,3.94,0,0,0
http://secure-@pple.xyz,23,0,4,0,0,1,1,0,1,1,1,300,0.34,0,1,2,US,0,0.31,0.51,82,0,3.94,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,0,3740,0.75,1,1,248,DE,0,0.37,0.95,143,0,3.75,0,0,0
http://login-@pple.tk,21,0,4,0,0,1,1,0,1,1,5,295,0.26,0,0,83,RU,1,0.12,0.64,62,0,3.75,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,1,1247,0.68,1,1,296,CN,1,0.3,0.37,119,0,3.69,0,0,0
http://secure-p@yp@l.cf,23,0,5,0,0,1,1,0,1,1,2,268,0.22,0,1,83,RU,1,0.0,0.68,231,0,3.88,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,0,1982,0.46,1,1,183,DE,0,0.87,0.54,119,0,3.94,0,0,0
http://secure-f@ceb11k.cf,25,2,4,0,0,1,1,0,1,0,2,135,0.23,0,1,41,IN,0,0.09,0.83,287,0,3.94,0,0,1
https://www.microsoft.com,25,0,2,1,1,0,0,0,0,0,2,931,0.02,1,1,196,CN,1,0.72,0.12,282,0,3.67,0,1,0
http://login-g11gle.tk,22,2,3,0,0,1,1,0,0,1,1,24,0.16,0,1,82,DE,0,0.27,0.44,231,0,3.75,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,2285,0.27,1,1,252,US,0,0.62,0.97,61,0,3.62,0,0,0
http://secure-micr1s1ft.ml,26,2,3,0,0,1,1,0,0,1,1,96,0.16,0,1,52,IN,0,0.05,0.93,12,0,3.98,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,0,3657,0.36,1,1,38,FR,0,0.67,0.75,86,0,3.66,0,0,0
http://secure-micrzszft.cf,26,0,3,0,0,1,1,0,0,1,2,56,0.23,0,1,88,FR,0,0.33,0.42,61,0,3.87,0,0,1
https://www.facebook.net,24,0,2,1,1,0,0,0,0,0,2,2630,0.81,1,1,282,FR,0,0.54,0.31,154,0,3.86,0,0,0
http://secure-p@yp@l.tk,23,0,5,0,0,1,1,0,0,1,0,292,0.35,0,0,95,IN,0,0.29,0.98,245,0,3.85,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,2518,0.41,1,1,13,CN,1,0.55,0.95,224,0,3.57,0,0,0
http://login-@pple.ml,21,0,4,0,0,1,1,0,1,1,4,75,0.35,0,1,11,CN,1,0.46,0.43,23,0,3.75,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,2,2632,0.89,1,1,99,FR,0,0.8,0.81,111,0,3.55,0,0,0
http://login-micrzszft.cf,25,0,3,0,0,1,1,0,1,0,4,232,0.21,0,1,89,IN,0,0.06,1.0,65,0,4.05,0,0,1
https://www.apple.com,21,0,2,1,1,0,0,0,0,0,1,743,0.45,1,1,136,CN,1,0.71,0.62,149,0,3.65,0,0,0
http://secure-@pple.xyz,23,0,4,0,0,1,1,0,1,0,0,270,0.37,0,1,36,CN,1,0.17,0.49,55,0,3.94,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,2,2434,0.21,1,1,157,CN,1,0.78,0.64,122,0,3.66,0,0,0
http://update-gzzgle.tk,23,0,3,0,0,1,1,0,0,1,1,91,0.37,0,1,63,CN,1,0.47,0.66,282,0,3.74,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,2,3844,0.11,1,1,55,RU,1,0.62,0.5,87,0,3.79,0,0,0
http://secure-@pple.ml,22,0,4,0,0,1,1,0,1,1,2,67,0.22,0,1,18,FR,0,0.49,0.66,161,0,3.75,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,0,3112,0.03,1,1,232,CN,1,0.01,0.82,266,0,3.94,0,0,0
http://verify-micrzszft.ml,26,0,3,0,0,1,1,0,1,0,5,260,0.08,0,1,3,IN,0,0.04,0.81,3,0,4.06,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,2,963,0.29,1,1,278,CN,1,0.66,0.34,186,0,3.94,0,0,0
http://login-p@yp@l.gq,22,0,5,0,0,1,1,0,0,1,5,261,0.25,0,1,47,IN,0,0.25,0.81,122,0,3.79,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,2236,0.11,1,1,189,IN,0,0.43,0.6,300,0,3.85,0,0,0
http://verify-netflix.cf,24,0,3,0,0,1,1,0,1,1,4,86,0.28,0,1,63,IN,0,0.23,0.58,22,0,3.94,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,3406,0.48,1,1,178,US,0,0.86,0.15,210,0,3.62,0,0,0
http://verify-@pple.ml,22,0,4,0,0,1,1,0,1,1,0,183,0.27,0,1,73,FR,0,0.26,0.64,123,0,3.88,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,2,2644,0.17,1,1,253,CN,1,0.74,0.72,207,0,3.85,0,0,0
http://login-gzzgle.ml,22,0,3,0,0,1,1,0,1,0,0,142,0.3,0,1,48,IN,0,0.19,0.46,241,0,3.75,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,1,2566,0.01,1,1,87,IN,0,0.17,0.83,150,0,3.66,0,0,0
http://update-p@yp@l.cf,23,0,5,0,0,1,1,0,1,1,0,152,0.08,0,1,73,US,0,0.16,0.6,98,0,3.8,0,0,1
https://www.microsoft.com,25,0,2,1,1,0,0,0,0,0,0,1997,0.21,1,1,288,FR,0,0.32,0.67,99,0,3.67,0,1,0
http://secure-@m@z0n.cf,23,1,5,0,0,1,1,0,1,0,4,288,0.27,0,0,89,CN,1,0.2,0.76,71,0,4.09,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,1,2244,0.7,1,1,291,DE,0,0.29,0.73,52,0,3.69,0,0,0
http://update-p@yp@l.xyz,24,0,5,0,0,1,1,0,1,1,1,168,0.08,0,1,71,US,0,0.38,0.95,208,0,3.8,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,0,2725,0.33,1,1,174,DE,0,0.51,0.86,269,0,3.55,0,0,0
http://login-netflix.tk,23,0,3,0,0,1,1,0,0,1,2,217,0.25,0,1,10,DE,0,0.46,0.71,233,0,3.83,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,1,1452,0.1,1,1,21,US,0,0.53,0.89,104,0,3.69,0,0,0
http://secure-@m@zln.ml,23,0,5,0,0,1,1,0,0,1,2,143,0.33,0,1,19,RU,1,0.46,0.64,296,0,4.0,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,0,1958,0.36,1,1,109,FR,0,0.26,0.42,230,0,3.55,0,0,0
http://login-f@ceb11k.ml,24,2,4,0,0,1,1,0,0,0,5,228,0.05,0,1,97,RU,1,0.11,0.57,23,0,4.25,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,1,3501,0.35,1,1,72,RU,1,0.31,0.58,117,0,3.66,0,0,0
http://verify-f@ceb11k.ml,25,2,4,0,0,1,1,0,1,1,0,80,0.03,0,1,76,CN,1,0.37,0.68,60,0,4.24,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,2,2288,0.79,1,1,1,CN,1,0.75,0.69,199,0,3.94,0,0,0
http://update-netflix.ml,24,0,3,0,0,1,1,0,1,0,0,119,0.13,0,1,5,US,0,0.34,0.79,25,0,3.92,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,1,2338,0.02,1,1,257,RU,1,0.65,0.9,231,0,3.66,0,0,0
http://secure-micr0s0ft.gq,26,2,3,0,0,1,1,0,1,1,0,137,0.11,0,1,58,FR,0,0.38,0.6,155,0,4.06,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,0,3461,0.17,1,1,270,DE,0,0.35,0.58,35,0,3.69,0,0,0
http://login-micrlslft.ml,25,0,3,0,0,1,1,0,1,1,5,188,0.19,0,1,48,IN,0,0.06,0.52,217,0,3.89,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,0,3751,0.83,1,1,44,IN,0,0.84,0.35,114,0,3.66,0,0,0
http://secure-@m@zln.xyz,24,0,5,0,0,1,1,0,1,1,5,206,0.33,0,1,72,US,0,0.31,0.68,91,0,4.17,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,1542,0.25,1,1,190,US,0,0.75,0.51,56,0,3.62,0,0,0
http://update-g11gle.cf,23,2,3,0,0,1,1,0,1,0,3,209,0.15,0,1,25,DE,0,0.35,0.91,157,0,3.88,0,0,1
https://www.apple.net,21,0,2,1,1,0,0,0,0,0,0,2785,0.53,1,1,102,CN,1,0.79,0.85,191,0,3.43,0,0,0
http://verify-p@yp@l.ml,23,0,5,0,0,1,1,0,1,1,0,164,0.17,0,1,48,US,0,0.49,0.93,225,0,3.88,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,1,3729,0.2,1,1,211,US,0,0.33,0.33,99,0,3.66,0,0,0
http://login-@m@z0n.xyz,23,1,5,0,0,1,1,0,1,1,4,258,0.01,0,1,1,RU,1,0.48,0.62,218,0,4.09,0,0,1
https://www.apple.org,21,0,2,1,1,0,0,0,0,0,0,3036,0.22,1,1,196,FR,0,0.03,0.38,244,0,3.65,0,0,0
http://login-f@cebzzk.xyz,25,0,4,0,0,1,1,0,0,1,3,252,0.22,0,0,65,FR,0,0.03,0.91,207,0,4.29,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,0,1971,0.06,1,1,101,FR,0,0.76,0.65,300,0,3.86,0,0,0
http://secure-@pple.ml,22,0,4,0,0,1,1,0,0,1,0,101,0.32,0,1,65,IN,0,0.28,0.59,235,0,3.75,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,1,3246,0.32,1,1,166,DE,0,0.61,0.73,154,0,3.94,0,0,0
http://update-p@yp@l.gq,23,0,5,0,0,1,1,0,0,1,3,275,0.17,0,1,77,IN,0,0.04,0.55,131,0,3.8,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,1908,0.64,1,1,40,IN,0,0.32,0.96,149,0,3.57,0,0,0
http://verify-gllgle.xyz,24,0,3,0,0,1,1,0,0,1,5,69,0.21,0,1,96,FR,0,0.38,0.53,295,0,3.97,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,2,2332,0.06,1,1,209,FR,0,0.38,0.43,91,0,3.94,0,0,0
http://verify-@pple.xyz,23,0,4,0,0,1,1,0,0,1,1,50,0.3,0,1,4,US,0,0.33,0.57,37,0,3.97,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,1,3276,0.79,1,1,30,US,0,0.1,0.7,125,0,3.66,0,0,0
http://verify-micr0s0ft.xyz,27,2,3,0,0,1,1,0,1,1,0,150,0.08,0,0,48,RU,1,0.25,0.96,181,0,4.13,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,2,3954,0.53,1,1,192,FR,0,0.9,0.26,177,0,3.86,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,1,0,2,138,0.05,0,1,47,US,0,0.23,0.94,34,0,3.75,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,1,1053,0.63,1,1,211,RU,1,0.58,0.57,24,0,3.94,0,0,0
http://login-@m@zzn.gq,22,0,5,0,0,1,1,0,1,1,1,95,0.04,0,1,75,FR,0,0.32,0.41,135,0,3.91,0,0,1
https://www.microsoft.net,25,0,2,1,1,0,0,0,0,0,0,2770,0.51,1,1,289,DE,0,0.41,0.53,159,0,3.81,0,0,0
http://update-@pple.tk,22,0,4,0,0,1,1,0,1,1,4,253,0.36,0,1,31,IN,0,0.12,0.7,215,0,3.55,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,1482,0.31,1,1,222,RU,1,0.22,0.57,174,0,3.85,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,1,0,4,99,0.38,0,1,10,IN,0,0.35,0.87,278,0,3.75,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,0,2609,0.23,1,1,180,CN,1,0.65,0.28,91,0,3.85,0,0,0
http://secure-p@yp@l.tk,23,0,5,0,0,1,1,0,0,1,0,252,0.36,0,1,16,IN,0,0.32,0.73,145,0,3.85,0,0,0
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,1,2917,0.36,1,1,188,DE,0,0.65,0.29,258,0,3.94,0,0,0
http://secure-@m@z1n.ml,23,1,5,0,0,1,1,0,1,1,5,240,0.25,0,1,36,CN,1,0.35,0.42,33,0,4.09,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,1,2405,0.49,1,1,244,RU,1,0.48,0.65,92,0,3.66,0,1,0
http://login-@m@z1n.xyz,23,1,5,0,0,1,1,0,0,1,1,81,0.21,0,1,64,US,0,0.24,0.57,105,0,4.09,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,2,3891,0.31,1,1,98,FR,0,0.52,0.26,271,0,3.66,0,0,0
http://verify-p@yp@l.gq,23,0,5,0,0,1,1,0,1,1,2,10,0.11,0,0,14,RU,1,0.18,0.6,286,0,3.97,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,0,1205,0.13,1,1,118,US,0,0.43,0.75,217,0,3.54,0,0,0
http://verify-@pple.xyz,23,0,4,0,0,1,1,0,0,1,3,60,0.39,0,1,86,IN,0,0.2,0.78,67,0,3.97,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,1,612,0.75,1,1,10,CN,1,0.08,0.89,136,0,3.75,0,0,0
http://login-netflix.gq,23,0,3,0,0,1,1,0,0,1,3,154,0.26,0,1,52,FR,0,0.28,0.62,55,0,3.88,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,0,66,0.63,1,1,42,US,0,0.33,0.21,275,0,3.66,0,0,0
http://verify-netflix.xyz,25,0,3,0,0,1,1,0,1,0,3,126,0.02,0,1,85,RU,1,0.45,0.91,230,0,3.97,0,0,0
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,3924,0.15,1,1,237,FR,0,0.23,0.61,132,0,3.62,0,0,0
http://verify-@pple.tk,22,0,4,0,0,1,1,0,1,1,5,223,0.33,0,1,41,FR,0,0.24,0.73,187,0,3.85,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,2,1107,0.45,1,1,227,FR,0,0.76,0.78,163,0,3.79,0,0,0
http://verify-f@cebllk.ml,25,0,4,0,0,1,1,0,1,1,5,265,0.27,0,1,53,IN,0,0.07,0.99,31,0,4.13,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,0,1934,0.34,1,1,127,IN,0,0.72,0.11,147,0,3.55,0,0,0
http://verify-micr1s1ft.ml,26,2,3,0,0,1,1,0,1,1,1,199,0.3,0,1,24,US,0,0.1,0.62,268,0,4.06,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,1422,0.12,1,1,135,RU,1,0.12,0.21,39,0,3.62,0,0,0
http://update-f@ceb00k.xyz,26,2,4,0,0,1,1,0,1,1,3,300,0.39,0,1,40,US,0,0.38,0.82,158,0,4.21,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,3310,0.12,1,1,212,US,0,0.82,0.59,262,0,3.85,0,0,0
http://update-micr0s0ft.ml,26,2,3,0,0,1,1,0,0,1,2,240,0.27,0,1,48,RU,1,0.32,0.96,281,0,4.09,0,0,1
https://www.apple.org,21,0,2,1,1,0,0,0,0,0,2,1766,0.28,1,1,29,US,0,0.04,0.9,166,0,3.65,0,0,0
http://verify-netflix.ml,24,0,3,0,0,1,1,0,1,1,0,195,0.13,0,1,99,IN,0,0.43,0.74,159,1,3.97,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,0,2039,0.28,1,1,65,CN,1,0.33,0.33,182,0,3.57,0,0,0
http://update-p@yp@l.tk,23,0,5,0,0,1,1,0,0,0,5,28,0.16,0,0,40,FR,0,0.1,0.97,247,0,3.65,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,0,838,0.87,1,1,193,IN,0,0.01,0.89,175,0,3.94,0,0,0
http://secure-@m@zln.cf,23,0,5,0,0,1,1,0,1,1,0,60,0.24,0,1,17,IN,0,0.27,0.47,110,0,4.09,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,1,2911,0.48,1,1,23,RU,1,0.11,0.12,27,0,3.94,0,0,0
http://secure-@pple.gq,22,0,4,0,0,1,1,0,0,1,1,158,0.34,0,1,63,RU,1,0.21,0.98,275,0,3.85,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,2,2977,0.53,1,1,212,CN,1,0.74,0.72,20,0,3.54,0,0,0
http://login-p@yp@l.cf,22,0,5,0,0,1,1,0,1,0,2,197,0.09,0,1,67,DE,0,0.38,0.96,40,0,3.88,0,0,1
https://www.apple.com,21,0,2,1,1,0,0,0,0,0,1,3664,0.34,1,1,27,DE,0,0.33,0.45,139,0,3.65,0,0,0
http://secure-g00gle.cf,23,2,3,0,0,1,1,1,0,1,3,266,0.4,0,1,27,CN,1,0.01,0.73,10,0,3.88,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,0,3510,0.59,1,1,278,CN,1,0.34,0.52,212,0,3.79,0,0,0
http://secure-gllgle.ml,23,0,3,0,0,1,1,0,0,1,5,279,0.04,0,1,44,IN,0,0.28,0.94,212,0,3.71,0,0,1
https://www.apple.net,21,0,2,1,1,0,0,0,0,0,1,1163,0.18,1,1,243,US,0,0.5,0.21,229,0,3.43,0,0,0
http://verify-@m@z1n.tk,23,1,5,0,0,1,1,0,1,0,3,260,0.05,0,1,20,FR,0,0.04,0.96,213,0,4.14,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,1,650,0.62,1,1,234,FR,0,0.72,1.0,95,0,3.75,0,0,0
http://update-@m@z1n.cf,23,1,5,0,0,1,1,0,1,1,3,47,0.28,0,1,77,RU,1,0.31,0.41,23,0,4.06,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,2,215,0.38,1,1,228,CN,1,0.24,0.2,273,0,3.57,0,0,0
http://login-@m@z1n.tk,22,1,5,0,0,1,1,0,1,1,0,97,0.02,0,1,10,DE,0,0.07,0.9,52,0,3.97,0,0,1
https://www.apple.com,21,0,2,1,1,0,0,0,0,0,0,1079,0.28,1,1,269,IN,0,0.71,0.99,57,0,3.65,0,0,0
http://verify-@pple.cf,22,0,4,0,0,1,1,0,1,1,2,8,0.22,0,1,68,IN,0,0.08,0.71,217,0,3.88,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,1,1777,0.71,1,1,73,IN,0,0.86,0.53,35,0,3.66,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,1,1,2,78,0.29,0,1,81,CN,1,0.45,0.54,44,0,3.75,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,2,930,0.83,1,1,24,FR,0,0.43,0.68,145,0,3.54,0,0,0
http://login-netflix.tk,23,0,3,0,0,1,1,0,0,1,0,62,0.06,0,1,17,IN,0,0.48,0.82,150,0,3.83,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,2,3203,0.37,1,1,216,FR,0,0.75,0.24,129,0,3.66,0,1,0
http://update-f@cebzzk.gq,25,0,4,0,0,1,1,0,0,0,2,265,0.31,0,1,67,DE,0,0.15,0.71,272,0,4.13,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,2,2510,0.75,1,1,95,US,0,0.83,0.7,96,0,3.66,0,0,0
http://login-@pple.tk,21,0,4,0,0,1,1,0,1,1,5,50,0.29,0,1,74,DE,0,0.23,0.91,118,0,3.75,0,0,1
https://www.amazon.com,22,0,2,1,1,0,0,0,0,0,0,2419,0.08,1,1,265,US,0,0.54,0.61,196,0,3.7,0,0,0
